0,0.0
1,1.0
2,0.86536
3,1.73412064
4,1.70136334576
5,2.46444544656784
6,2.511095692871655
7,3.1888211575573195
8,3.2970656943233325
9,3.905596758607746
10,4.265576519014934
11,4.857242634842877
12,5.3671708487918215
13,5.963228445071038
14,6.534792478223635
15,7.133360507952967
16,7.722905464064505
17,8.317952751353062
18,8.90722095556031
19,9.494546330790106
20,10.07646897980046
21,10.653950527718026
22,11.225954658535137
23,11.79272542400765
24,12.353975259373085
25,12.909786794919988
26,13.460105437000685
27,14.004984044282404
28,14.544441261808075
29,15.078527054989173
30,15.607283117508072
31,16.130760180886032
32,16.649006897734075
33,17.162074336559122
34,17.67001283554554
35,18.172873144028955
36,18.67070552315851
37,19.163560027765758
38,19.651486247372386
39,20.134533374301466
40,20.612750129908335
41,21.08618478207883
42,21.5548851260335
43,22.01889849084795
44,22.478271736668557
45,22.93305125925363
46,23.383282992212628
47,23.829012411346795
48,24.270284538428072
49,24.707143945571783
50,25.139634759460453
51,25.567800665717876
52,25.991684913224383
53,26.41133031844927
54,26.826779269740893
55,27.238073731593364
56,27.645255248872758
57,28.048364951007507
58,28.447443556138264
59,28.842531375228464
60,29.2336683161344
61,29.620893887635376
62,30.004247203423883
63,30.38376698605607
64,30.759491570862913
65,31.131458909822285
66,31.499706575392434
67,31.864271764307112
68,32.225191301332785
69,32.58250164298828
70,32.93623888122729
71,33.28643874708394
72,33.63313661428204
73,33.976367502808166
74,34.31616608244905
75,34.65256667629353
76,34.985603264199554
77,35.31530948622653
78,35.64171864603323
79,35.96486371424188
80,36.284777331768446
81,36.60149181311973
82,36.915039149657495
83,37.2254510128299
84,37.532758757370566
85,37.83699342446585
86,38.13818574489015
87,38.43636614211023
88,38.73156473535809
89,39.02381134267349
90,39.31313548391573
91,39.599566383745554
92,39.883132974577066
93,40.16386389950028
94,40.44178751517425
95,40.716931894691484
96,40.98932483041355
97,41.25899383677838
98,41.52596615307957
99,41.79026874621774
100,42.05192831342455
101,42.31097128495927
102,42.567423826778665
103,42.82131184317985
104,43.072660979417016
105,43.32149662429182
106,43.56784391271788
107,43.81172772825968
108,44.053172705646055
109,44.29220323325857
110,44.52884345559496
111,44.76311727570799
112,44.99504835761988
113,45.224660128712664
114,45.451975782094514
115,45.67701827894253
116,45.89981035082209
117,46.12037450198284
118,46.33873301163199
119,46.55490793618464
120,46.76892111149177
121,46.98079415504583
122,47.19054846816435
123,47.39820523815168
124,47.60378544043915
125,47.807309840703724
126,48.00879899696567
127,48.208273261665
128,48.40575278371733
129,48.60125751054914
130,48.794807190112635
131,48.98642137288049
132,49.17611941382066
133,49.363920474351424
134,49.549843524276895
135,49.733907343703095
136,49.91613052493504
137,50.09653147435466
138,50.275128414280104
139,50.45193938480628
140,50.6269822456272
141,50.8002746778399
142,50.971834185730486
143,51.14167809854215
144,51.3098235722257
145,51.476287591172415
146,51.64108696992967
147,51.804238354899354
148,51.96575822601933
149,52.12566289842812
150,52.28396852411282
151,52.44069109354067
152,52.59584643727425
153,52.74945022757047
154,52.90151797996374
155,53.05206505483308
156,53.20110665895372
157,53.348657847033174
158,53.4947335232318
159,53.63934844266846
160,53.782517212910754
161,53.92425429545064
162,54.0645740071651
163,54.203490521762426
164,54.341017871213786
165,54.477169947170616
166,54.61196050236789
167,54.74540315201318
168,54.87751137516204
169,55.00829851607941
170,55.137777785587595
171,55.26596226240067
172,55.392864894445665
173,55.518498500170175
174,55.64287576983745
175,55.76600926680807
176,55.887911428808955
177,56.00859456918985
178,56.12807087816693
179,56.246352424054244
180,56.36345115448268
181,56.47937889760683
182,56.59414736329973
183,56.70776814433573
184,56.82025271756134
185,56.93161244505472
186,57.041858575273146
187,57.15100224418941
188,57.259054476416466
189,57.36602618632129
190,57.47192817912705
191,57.576771152004774
192,57.68056569515369
193,57.783322292871134
194,57.885051324611396
195,57.98576306603427
196,58.0854676900429
197,58.18417526781144
198,58.281895769802304
199,58.37863906677326
200,58.474414930774515
201,58.56923303613575
202,58.66310296044337
203,58.756034185507914
204,58.84803609832181
205,58.939117992007596
206,59.0292890667565
207,59.11855843075788
208,59.20693510111928
209,59.29442800477708
210,59.38104597939827
211,59.466797774273275
212,59.55169205119951
213,59.63573738535648
214,59.718942266171894
215,59.80131509817916
216,59.88286420186633
217,59.96359781451665
218,60.04352409104046
219,60.12265110479903
220,60.20098684842003
221,60.2785392346048
222,60.35531609692774
223,60.431325190627426
224,60.50657419339014
225,60.58107070612521
226,60.65482225373294
227,60.727836285864576
228,60.80012017767492
229,60.87168123056714
230,60.94252667293045
231,61.01266366087012
232,61.0820992789304
233,61.15084054081008
234,61.21889439007095
235,61.28626770083922
236,61.35296727849979
237,61.418999860383785
238,61.48437211644892
239,61.54909064995339
240,61.613161998122834
241,61.67659263281058
242,61.73938896115146
243,61.80155732620892
244,61.86310400761581
245,61.92403522220864
246,61.984357124655524
247,62.04407580807794
248,62.103197304666146
249,62.16172758628846
250,62.21967256509456
251,62.27703809411259
252,62.33382996784044
253,62.39005392283103
254,62.445715638271665
255,62.50082073655794
256,62.555374783861346
257,62.60938329069171
258,62.662851712453765
259,62.71578544999821
260,62.768189850167204
261,62.82007020633451
262,62.87143175894013
263,62.92227969601973
264,62.972619153728495
265,63.02245521686019
266,63.07179291936057
267,63.120637244835926
268,63.16899312705654
269,63.21686545045495
270,63.264259050619366
271,63.31117871478216
272,63.35762918230331
273,63.40361514514926
274,63.44914124836675
275,63.49421209055206
276,63.53883222431552
277,63.58300615674134
278,63.626738349842874
279,63.67003322101344
280,63.712895143472274
281,63.75532844670654
282,63.79733741690843
283,63.83892629740833
284,63.88009928910322
285,63.92086055088117
286,63.961214200041326
287,64.0011643127099
288,64.04071492425177
289,64.07987002967823
290,64.11863358405043
291,64.1570095028789
292,64.19500166251908
293,64.23261390056287
294,64.26985001622623
295,64.30671377073293
296,64.34320888769459
297,64.3793390534866
298,64.4151079176207
299,64.45051909311348
300,64.48557615685134
301,64.5202826499518
302,64.55464207812125
303,64.58865791200901
304,64.62233358755793
305,64.65567250635132
306,64.68867803595678
307,64.7213535102662
308,64.7537022298325
309,64.78572746220317
310,64.8174324422501
311,64.84882037249656
312,64.87989442344059
313,64.91065773387515
314,64.94111341120538
315,64.97126453176229
316,65.00111414111363
317,65.03066525437148
318,65.05992085649673
319,65.08888390260076
320,65.11755731824373
321,65.14594399973026
322,65.17404681440195
323,65.20186860092689
324,65.22941216958661
325,65.25668030255973
326,65.28367575420309
327,65.31040125133005
328,65.33685949348572
329,65.36305315321984
330,65.38898487635664
331,65.41465728226206
332,65.4400729641084
333,65.46523448913631
334,65.4901443989139
335,65.51480520959375
336,65.53921941216679
337,65.5633894727141
338,65.58731783265594
339,65.61100690899836
340,65.63445909457734
341,65.65767675830054
342,65.68066224538653
343,65.70341787760164
344,65.72594595349462
345,65.74824874862864
346,65.77032851581131
347,65.79218748532219
348,65.81382786513795
349,65.83525184115553
350,65.85646157741294
351,65.8774592163078
352,65.8982468788137
353,65.91882666469455
354,65.9392006527166
355,65.9593709008584
356,65.97933944651878
357,65.99910830672255
358,66.01867947832432
359,66.03805493821005
360,66.05723664349692
361,66.07622653173092
362,66.0950265210826
363,66.11363851054074
364,66.1320643801043
365,66.15030599097223
366,66.16836518573147
367,66.18624378854315
368,66.20394360532669
369,66.2214664239424
370,66.23881401437195
371,66.25598812889722
372,66.27299050227722
373,66.28982285192342
374,66.30648687807316
375,66.32298426396139
376,66.33931667599074
377,66.3554857638998
378,66.37149316092977
379,66.38734048398948
380,66.40302933381855
381,66.41856129514936
382,66.43393793686684
383,66.44916081216714
384,66.46423145871445
