0.0,6.6973628225471025,94.16128590268877,98.56717528000368,98.60147580349648,98.60805371927341,98.60831422714205,98.60832874594323,98.60832904849194,98.60832934801516
0.0,6.8008542609307705,93.5815790217663,98.42660548210604,98.46090600559883,98.46748392137577,98.4677444292444,98.46775894804559,98.46775925059428,98.46775955011752
0.0,6.667415183133136,92.36360900932308,97.14895225014946,97.18325277364228,97.18983068941922,97.19009119728784,97.19010571608901,97.19010601863774,97.19010631816094
0.0,14.447152441351443,76.97433811769294,87.14288403767708,87.240367529312,87.73428061486322,91.12247899862662,91.14875637836985,91.14880907856823,91.148856161306
0.0,12.210647576829546,74.65575018955984,84.78822152626039,84.88803060040756,85.43187922374588,88.77407469451045,88.80976308058604,88.80981651409854,88.8098642515754
0.0,11.294068710351773,73.54037310976913,83.67473143067541,83.77637923288619,84.35896994667226,87.65624685988817,87.69897146529026,87.69902646447889,87.69907560120957
0.0,-3.9009597784396477,91.53756856786319,95.87218546083831,95.90648598433108,95.91306390010804,95.91332440797666,95.91333892677783,95.91333922932655,95.91333952884973
0.0,-2.737150046040099,92.74510877675263,97.13371790000053,97.16801842349332,97.17459633927027,97.17485684713891,97.17487136594008,97.17487166848876,97.17487196801201
0.0,-1.7952734199422697,92.40552740774208,97.14727833154267,97.18157885503545,97.1881567708124,97.18841727868102,97.1884317974822,97.1884321000309,97.18843239955412
0.0,5.795446996876759,75.72123298645216,85.85370432315273,85.95351339729989,86.49736202063822,90.2257658179573,90.25522369131998,90.25522497274444,90.25522614625604
0.0,5.64301383620288,73.75627823756075,84.62591775363505,84.7468914094269,85.7451882190779,89.05493586370412,89.17004967122817,89.17005683286472,89.17006325652049
0.0,5.496289533961603,72.45695389604649,83.63236880290206,83.75146775189178,84.7028603275654,87.9718494225353,88.07571646051514,88.07573032383954,88.07574274196953
0.0,3.7211351915193136,70.2204369851501,81.6904686820888,82.36077963973479,83.01302942199247,85.48387388060041,85.98310465145723,85.98314194810855,85.98317550550341
0.0,3.6260965684561905,69.294101843256,80.62082211761121,81.28370487365754,81.92781797900305,84.36720107004645,84.86106830865681,84.86111040906816,84.86114828389748
0.0,-2.7436285168046903,52.51015384026392,95.84204879122312,95.89105305052382,95.89770414472896,95.8979646550938,95.89797917389498,95.89797947644372,95.8979797759669
0.0,-2.643692500265274,83.79168137307313,95.5979179409209,95.76603069786299,95.77327461125398,95.77353514184088,95.77354966064208,95.77354996319076,95.77355026271398
0.0,-2.6450644278767284,55.0398534449809,93.02351922095202,94.39469519844663,94.40792718442235,94.4081879192722,94.4082024380734,94.4082027406221,94.40820304014531
0.0,-2.76318309325865,72.9878075904923,83.2141501680163,92.18883983173804,92.9632161690231,92.9634787612451,92.9634932800463,92.963493582595,92.96349388211823
0.0,-1.876823165817116,74.36433996933575,84.47008460123973,85.46968318965727,91.12821027912288,91.56183957149993,91.58096327001539,91.58096369633931,91.58096410637508
0.0,-1.1800471945874842,72.80855500622414,83.60295848388785,83.91910602295971,89.10816354470548,90.21890599185426,90.26013256930588,90.26013376980953,90.26013487107093
0.0,-0.5260666975465365,71.4366606688455,84.50293621135638,84.62895756837557,85.66992383238993,88.9129532296434,88.9985132238697,88.99852636724525,88.99853822944638
0.0,-0.013221017181980252,69.52952173632688,84.51745496056824,84.62437336202659,85.24848652803092,87.65534281789428,88.0287590998617,88.02894986019956,88.0291219702082
0.0,-3.9009597784396477,48.64874870205125,94.22752477695337,94.40693715861624,94.41661955523088,94.41688008787322,94.41689460667439,94.41689490922307,94.41689520874628
0.0,-2.633204839929389,49.31439644480293,95.46829948310715,95.64953590048408,95.65925749508912,95.65951802804425,95.6595325468454,95.65953284939411,95.65953314891736
0.0,-2.565626753507857,48.40536263046777,93.2655576468488,94.52125189635741,94.55589423546786,94.55615495199197,94.55616947079315,94.55616977334185,94.55617007286506
0.0,-2.529181732549896,49.94874904693066,82.2334336137445,93.36356457642572,93.42537327138163,93.42563566326267,93.42565018206383,93.42565048461256,93.42565078413578
0.0,-3.5932054784169605,69.75933837704244,81.9857130864672,84.25886049756491,91.19982314184567,91.20010080358567,91.20011532238684,91.20011562493555,91.20011592445879
0.0,-2.253755638636541,74.10044650398048,84.38157792137207,84.89215113475676,90.68819078466402,91.33751554346051,91.50110982931291,91.50111026927424,91.50111069148595
