0.0,99.90068522040848,99.99963934856667,99.9998160729099,99.9998418119696,99.99985549250594
0.0,94.86572769023563,98.39300085923428,98.3931775835775,98.3932033226372,98.39321700317355
0.0,90.49222331714685,96.94813953042382,96.94831625476704,96.94834199382674,96.94835567436309
0.0,86.65263102350393,95.55347845006456,95.55365517440777,95.55368091346752,95.55369459400384
0.0,85.5211572470346,94.31215876051968,94.3123354848629,94.31236122392265,94.31237490445896
0.0,82.15975994023876,92.93711366556118,92.93729038990435,92.93731612896413,92.93732980950043
0.0,64.58224495872544,95.88265673353148,95.88283345787471,95.8828591969344,95.88287287747075
0.0,65.05833817133352,95.58606710012778,95.586243824471,95.58626956353073,95.58628324406708
0.0,65.10197316656682,94.45213315077629,94.45230987511951,94.45233561417925,94.45234929471556
0.0,63.98070697560782,91.72841697831686,91.72859370266005,91.72861944171977,91.72863312225613
0.0,50.45232890579599,95.04509658271579,95.04527330705895,95.04529904611866,95.045312726655
0.0,50.93064037262119,94.54463771747831,94.54481444182152,94.54484018088125,94.54485386141758
0.0,50.416192837769145,93.29406696309967,93.29424368744289,93.29426942650264,93.29428310703895
0.0,50.88778770656006,93.23218477052981,93.23236149487298,93.23238723393276,93.23240091446907
0.0,52.67647440029116,90.53479132208557,90.53496804642872,90.53499378548845,90.53500746602481
0.0,45.45232890579599,93.86380666984147,93.8745528476292,93.87483952980475,93.8748561638791
0.0,46.659154599573576,94.29875679323817,94.39512622014279,94.39752852603185,94.3975690400733
0.0,46.857313550358306,92.19081279995336,93.1520635310681,93.1758450545001,93.17612046369197
0.0,45.99604937990168,90.97311564810286,91.07889317896142,91.0815278096693,91.11508858381873
0.0,47.104183415818376,89.35604877877483,89.356225503118,89.35625124217773,89.3562649227141
0.0,45.45232890579599,76.90168223414243,92.65416959607407,92.65445243022792,92.65446931413372
0.0,50.0256984127247,90.59822426619814,92.8787401912032,93.09975220540694,93.10219528016613
0.0,48.96621832164738,89.56858987021792,89.97285287817226,91.79426166829285,91.81417504360113
0.0,47.211956609950654,87.30477308827429,87.71086909875363,89.51576162684812,89.54805659398895
0.0,46.6999392227942,85.88962833068406,88.13929500552183,88.33760256150717,88.56848498263447
0.0,50.45232890579599,77.9244305797047,93.32034113998623,93.32687089147883,93.32783537955584
0.0,48.57577030230472,75.70467475284566,86.7851455579574,90.91608119649308,90.91718099195825
0.0,48.15102894022792,88.0569145955045,89.14354618276862,91.77786229906606,91.79457757646215
0.0,48.815530448778475,89.379225244361,89.85270413007112,91.73971928427638,91.88772928020603
0.0,48.052614713931064,88.11478754625863,88.57571129025752,90.43250136070859,90.56623068740704
0.0,47.325732853000886,86.84782431882104,87.50027936532706,89.15364851176764,89.29682886113893
